2024-09-25 12:05:21,238 - INFO - Bayes BCE loss: 0.8430, Standard error: 0.0098
2024-09-25 12:05:27,281 - INFO - Iter: 20, P Train loss: 149.9369, Train loss: 2.9870, BCE: 0.8430, LR: 0.001000, Time: 4.99s
2024-09-25 12:07:14,142 - INFO - Iter: 580, P Train loss: 51.8222, Train loss: 1.4692, BCE: 0.8430, LR: 0.000999, Time: 111.85s
2024-09-25 12:07:17,965 - INFO - Iter: 600, P Train loss: 50.9057, Train loss: 1.4543, BCE: 0.8430, LR: 0.000999, Time: 115.68s
2024-09-25 12:07:21,868 - INFO - Iter: 620, P Train loss: 50.0225, Train loss: 1.4438, BCE: 0.8430, LR: 0.000999, Time: 119.58s
2024-09-25 12:07:25,693 - INFO - Iter: 640, P Train loss: 49.1668, Train loss: 1.4271, BCE: 0.8430, LR: 0.000999, Time: 123.40s
2024-09-25 12:07:29,579 - INFO - Iter: 660, P Train loss: 48.3393, Train loss: 1.4139, BCE: 0.8430, LR: 0.000999, Time: 127.29s
2024-09-25 12:07:33,423 - INFO - Iter: 680, P Train loss: 47.5353, Train loss: 1.4042, BCE: 0.8430, LR: 0.000999, Time: 131.13s
2024-09-25 12:07:37,275 - INFO - Iter: 700, P Train loss: 46.7481, Train loss: 1.3965, BCE: 0.8430, LR: 0.000999, Time: 134.99s
2024-09-25 12:07:41,103 - INFO - Iter: 720, P Train loss: 45.9771, Train loss: 1.3870, BCE: 0.8430, LR: 0.000999, Time: 138.81s
2024-09-25 12:07:44,926 - INFO - Iter: 740, P Train loss: 45.2051, Train loss: 1.3743, BCE: 0.8430, LR: 0.000999, Time: 142.64s
2024-09-25 12:07:48,759 - INFO - Iter: 760, P Train loss: 44.4356, Train loss: 1.3639, BCE: 0.8430, LR: 0.000999, Time: 146.47s
2024-09-25 12:07:52,563 - INFO - Iter: 780, P Train loss: 43.6854, Train loss: 1.3551, BCE: 0.8430, LR: 0.000999, Time: 150.27s
2024-09-25 12:07:56,380 - INFO - Iter: 800, P Train loss: 42.9453, Train loss: 1.3455, BCE: 0.8430, LR: 0.000999, Time: 154.09s
2024-09-25 12:08:00,344 - INFO - Iter: 820, P Train loss: 42.2136, Train loss: 1.3339, BCE: 0.8430, LR: 0.000999, Time: 158.05s
2024-09-25 12:08:04,186 - INFO - Iter: 840, P Train loss: 41.5009, Train loss: 1.3220, BCE: 0.8430, LR: 0.000999, Time: 161.90s
2024-09-25 12:08:07,991 - INFO - Iter: 860, P Train loss: 40.7993, Train loss: 1.3142, BCE: 0.8430, LR: 0.000999, Time: 165.70s
2024-09-25 12:08:11,796 - INFO - Iter: 880, P Train loss: 40.1166, Train loss: 1.3059, BCE: 0.8430, LR: 0.000999, Time: 169.51s
2024-09-25 12:08:15,585 - INFO - Iter: 900, P Train loss: 39.4460, Train loss: 1.2993, BCE: 0.8430, LR: 0.000999, Time: 173.30s
2024-09-25 12:08:19,385 - INFO - Iter: 920, P Train loss: 38.8011, Train loss: 1.2925, BCE: 0.8430, LR: 0.000999, Time: 177.10s
2024-09-25 12:08:23,174 - INFO - Iter: 940, P Train loss: 38.1636, Train loss: 1.2842, BCE: 0.8430, LR: 0.000999, Time: 180.89s
2024-09-25 12:08:26,985 - INFO - Iter: 960, P Train loss: 37.5330, Train loss: 1.2787, BCE: 0.8430, LR: 0.000999, Time: 184.70s
2024-09-25 12:08:30,802 - INFO - Iter: 980, P Train loss: 36.9134, Train loss: 1.2732, BCE: 0.8430, LR: 0.000999, Time: 188.51s
2024-09-25 12:08:34,609 - INFO - Iter: 1000, P Train loss: 36.2914, Train loss: 1.2654, BCE: 0.8430, LR: 0.000998, Time: 192.32s
2024-09-25 12:08:38,494 - INFO - Iter: 1020, P Train loss: 35.6897, Train loss: 1.2601, BCE: 0.8430, LR: 0.000998, Time: 196.20s
2024-09-25 12:08:42,284 - INFO - Iter: 1040, P Train loss: 35.0856, Train loss: 1.2531, BCE: 0.8430, LR: 0.000998, Time: 199.99s
2024-09-25 12:08:46,086 - INFO - Iter: 1060, P Train loss: 34.4912, Train loss: 1.2449, BCE: 0.8430, LR: 0.000998, Time: 203.80s
2024-09-25 12:08:49,899 - INFO - Iter: 1080, P Train loss: 33.9110, Train loss: 1.2371, BCE: 0.8430, LR: 0.000998, Time: 207.61s
2024-09-25 12:08:53,668 - INFO - Iter: 1100, P Train loss: 33.3376, Train loss: 1.2312, BCE: 0.8430, LR: 0.000998, Time: 211.38s
2024-09-25 12:08:57,427 - INFO - Iter: 1120, P Train loss: 32.7719, Train loss: 1.2245, BCE: 0.8430, LR: 0.000998, Time: 215.14s
2024-09-25 12:09:01,274 - INFO - Iter: 1140, P Train loss: 32.2139, Train loss: 1.2184, BCE: 0.8430, LR: 0.000998, Time: 218.98s
2024-09-25 12:09:05,192 - INFO - Iter: 1160, P Train loss: 31.6582, Train loss: 1.2126, BCE: 0.8430, LR: 0.000998, Time: 222.90s
2024-09-25 12:09:09,081 - INFO - Iter: 1180, P Train loss: 31.1103, Train loss: 1.2072, BCE: 0.8430, LR: 0.000998, Time: 226.79s
2024-09-25 12:09:12,888 - INFO - Iter: 1200, P Train loss: 30.5716, Train loss: 1.2011, BCE: 0.8430, LR: 0.000998, Time: 230.60s
2024-09-25 12:09:16,794 - INFO - Iter: 1220, P Train loss: 30.0392, Train loss: 1.1937, BCE: 0.8430, LR: 0.000998, Time: 234.51s
2024-09-25 12:09:20,618 - INFO - Iter: 1240, P Train loss: 29.5027, Train loss: 1.1871, BCE: 0.8430, LR: 0.000998, Time: 238.33s
2024-09-25 12:09:24,456 - INFO - Iter: 1260, P Train loss: 28.9682, Train loss: 1.1814, BCE: 0.8430, LR: 0.000998, Time: 242.17s
2024-09-25 12:09:28,323 - INFO - Iter: 1280, P Train loss: 28.4411, Train loss: 1.1781, BCE: 0.8430, LR: 0.000997, Time: 246.03s
2024-09-25 12:09:32,200 - INFO - Iter: 1300, P Train loss: 27.9177, Train loss: 1.1733, BCE: 0.8430, LR: 0.000997, Time: 249.91s
2024-09-25 12:09:36,061 - INFO - Iter: 1320, P Train loss: 27.4032, Train loss: 1.1691, BCE: 0.8430, LR: 0.000997, Time: 253.77s
2024-09-25 12:09:39,944 - INFO - Iter: 1340, P Train loss: 26.8859, Train loss: 1.1637, BCE: 0.8430, LR: 0.000997, Time: 257.66s
2024-09-25 12:09:43,824 - INFO - Iter: 1360, P Train loss: 26.3773, Train loss: 1.1590, BCE: 0.8430, LR: 0.000997, Time: 261.54s
2024-09-25 12:09:47,710 - INFO - Iter: 1380, P Train loss: 25.8772, Train loss: 1.1540, BCE: 0.8430, LR: 0.000997, Time: 265.42s
2024-09-25 12:09:51,619 - INFO - Iter: 1400, P Train loss: 25.3881, Train loss: 1.1488, BCE: 0.8430, LR: 0.000997, Time: 269.33s
2024-09-25 12:09:55,536 - INFO - Iter: 1420, P Train loss: 24.9064, Train loss: 1.1445, BCE: 0.8430, LR: 0.000997, Time: 273.25s
2024-09-25 12:09:59,351 - INFO - Iter: 1440, P Train loss: 24.4364, Train loss: 1.1397, BCE: 0.8430, LR: 0.000997, Time: 277.06s
2024-09-25 12:10:03,203 - INFO - Iter: 1460, P Train loss: 23.9768, Train loss: 1.1368, BCE: 0.8430, LR: 0.000997, Time: 280.91s
2024-09-25 12:10:07,064 - INFO - Iter: 1480, P Train loss: 23.5268, Train loss: 1.1326, BCE: 0.8430, LR: 0.000997, Time: 284.78s
2024-09-25 12:10:10,913 - INFO - Iter: 1500, P Train loss: 23.0904, Train loss: 1.1289, BCE: 0.8430, LR: 0.000997, Time: 288.62s
2024-09-25 12:10:14,743 - INFO - Iter: 1520, P Train loss: 22.6618, Train loss: 1.1262, BCE: 0.8430, LR: 0.000996, Time: 292.45s
2024-09-25 12:10:18,690 - INFO - Iter: 1540, P Train loss: 22.2402, Train loss: 1.1215, BCE: 0.8430, LR: 0.000996, Time: 296.40s
2024-09-25 12:10:22,473 - INFO - Iter: 1560, P Train loss: 21.8266, Train loss: 1.1191, BCE: 0.8430, LR: 0.000996, Time: 300.18s
2024-09-25 12:10:26,269 - INFO - Iter: 1580, P Train loss: 21.4252, Train loss: 1.1158, BCE: 0.8430, LR: 0.000996, Time: 303.98s
2024-09-25 12:10:30,135 - INFO - Iter: 1600, P Train loss: 21.0306, Train loss: 1.1133, BCE: 0.8430, LR: 0.000996, Time: 307.85s
2024-09-25 12:10:34,088 - INFO - Iter: 1620, P Train loss: 20.6495, Train loss: 1.1099, BCE: 0.8430, LR: 0.000996, Time: 311.80s
2024-09-25 12:10:37,885 - INFO - Iter: 1640, P Train loss: 20.2759, Train loss: 1.1064, BCE: 0.8430, LR: 0.000996, Time: 315.60s
2024-09-25 12:10:41,721 - INFO - Iter: 1660, P Train loss: 19.9070, Train loss: 1.1041, BCE: 0.8430, LR: 0.000996, Time: 319.43s
2024-09-25 12:10:45,502 - INFO - Iter: 1680, P Train loss: 19.5448, Train loss: 1.1005, BCE: 0.8430, LR: 0.000996, Time: 323.21s
2024-09-25 12:10:49,305 - INFO - Iter: 1700, P Train loss: 19.1943, Train loss: 1.0969, BCE: 0.8430, LR: 0.000996, Time: 327.02s
2024-09-25 12:10:53,085 - INFO - Iter: 1720, P Train loss: 18.8503, Train loss: 1.0942, BCE: 0.8430, LR: 0.000995, Time: 330.80s
2024-09-25 12:10:56,889 - INFO - Iter: 1740, P Train loss: 18.5150, Train loss: 1.0913, BCE: 0.8430, LR: 0.000995, Time: 334.60s
2024-09-25 12:11:00,705 - INFO - Iter: 1760, P Train loss: 18.1855, Train loss: 1.0885, BCE: 0.8430, LR: 0.000995, Time: 338.42s
2024-09-25 12:11:04,533 - INFO - Iter: 1780, P Train loss: 17.8622, Train loss: 1.0854, BCE: 0.8430, LR: 0.000995, Time: 342.24s
2024-09-25 12:11:08,371 - INFO - Iter: 1800, P Train loss: 17.5472, Train loss: 1.0827, BCE: 0.8430, LR: 0.000995, Time: 346.08s
2024-09-25 12:11:12,254 - INFO - Iter: 1820, P Train loss: 17.2368, Train loss: 1.0794, BCE: 0.8430, LR: 0.000995, Time: 349.97s
2024-09-25 12:11:16,030 - INFO - Iter: 1840, P Train loss: 16.9325, Train loss: 1.0766, BCE: 0.8430, LR: 0.000995, Time: 353.74s
2024-09-25 12:11:19,814 - INFO - Iter: 1860, P Train loss: 16.6399, Train loss: 1.0740, BCE: 0.8430, LR: 0.000995, Time: 357.53s
2024-09-25 12:11:23,591 - INFO - Iter: 1880, P Train loss: 16.3534, Train loss: 1.0724, BCE: 0.8430, LR: 0.000995, Time: 361.30s
2024-09-25 12:11:27,353 - INFO - Iter: 1900, P Train loss: 16.0696, Train loss: 1.0697, BCE: 0.8430, LR: 0.000994, Time: 365.06s
2024-09-25 12:11:31,122 - INFO - Iter: 1920, P Train loss: 15.7986, Train loss: 1.0676, BCE: 0.8430, LR: 0.000994, Time: 368.83s
2024-09-25 12:11:34,895 - INFO - Iter: 1940, P Train loss: 15.5298, Train loss: 1.0648, BCE: 0.8430, LR: 0.000994, Time: 372.61s
2024-09-25 12:11:38,672 - INFO - Iter: 1960, P Train loss: 15.2663, Train loss: 1.0626, BCE: 0.8430, LR: 0.000994, Time: 376.38s
2024-09-25 12:11:42,439 - INFO - Iter: 1980, P Train loss: 15.0111, Train loss: 1.0605, BCE: 0.8430, LR: 0.000994, Time: 380.15s
2024-09-25 12:11:46,229 - INFO - Iter: 2000, P Train loss: 14.7621, Train loss: 1.0580, BCE: 0.8430, LR: 0.000994, Time: 383.94s
2024-09-25 12:11:50,123 - INFO - Iter: 2020, P Train loss: 14.5173, Train loss: 1.0552, BCE: 0.8430, LR: 0.000994, Time: 387.83s
2024-09-25 12:11:53,963 - INFO - Iter: 2040, P Train loss: 14.2785, Train loss: 1.0527, BCE: 0.8430, LR: 0.000994, Time: 391.67s
2024-09-25 12:11:57,837 - INFO - Iter: 2060, P Train loss: 14.0462, Train loss: 1.0505, BCE: 0.8430, LR: 0.000993, Time: 395.55s
2024-09-25 12:12:01,700 - INFO - Iter: 2080, P Train loss: 13.8207, Train loss: 1.0484, BCE: 0.8430, LR: 0.000993, Time: 399.41s
2024-09-25 12:12:05,548 - INFO - Iter: 2100, P Train loss: 13.6010, Train loss: 1.0472, BCE: 0.8430, LR: 0.000993, Time: 403.26s
2024-09-25 12:12:09,417 - INFO - Iter: 2120, P Train loss: 13.3833, Train loss: 1.0451, BCE: 0.8430, LR: 0.000993, Time: 407.13s
2024-09-25 12:12:13,282 - INFO - Iter: 2140, P Train loss: 13.1741, Train loss: 1.0435, BCE: 0.8430, LR: 0.000993, Time: 410.99s
2024-09-25 12:12:17,155 - INFO - Iter: 2160, P Train loss: 12.9680, Train loss: 1.0409, BCE: 0.8430, LR: 0.000993, Time: 414.87s
2024-09-25 12:12:21,018 - INFO - Iter: 2180, P Train loss: 12.7649, Train loss: 1.0391, BCE: 0.8430, LR: 0.000993, Time: 418.73s
2024-09-25 12:12:24,886 - INFO - Iter: 2200, P Train loss: 12.5684, Train loss: 1.0372, BCE: 0.8430, LR: 0.000993, Time: 422.60s
2024-09-25 12:12:28,885 - INFO - Iter: 2220, P Train loss: 12.3743, Train loss: 1.0354, BCE: 0.8430, LR: 0.000992, Time: 426.60s
2024-09-25 12:12:32,798 - INFO - Iter: 2240, P Train loss: 12.1881, Train loss: 1.0347, BCE: 0.8430, LR: 0.000992, Time: 430.51s
2024-09-25 12:12:36,670 - INFO - Iter: 2260, P Train loss: 12.0052, Train loss: 1.0330, BCE: 0.8430, LR: 0.000992, Time: 434.38s
2024-09-25 12:12:40,568 - INFO - Iter: 2280, P Train loss: 11.8260, Train loss: 1.0318, BCE: 0.8430, LR: 0.000992, Time: 438.28s
2024-09-25 12:12:44,468 - INFO - Iter: 2300, P Train loss: 11.6533, Train loss: 1.0307, BCE: 0.8430, LR: 0.000992, Time: 442.18s
2024-09-25 12:12:48,329 - INFO - Iter: 2320, P Train loss: 11.4841, Train loss: 1.0294, BCE: 0.8430, LR: 0.000992, Time: 446.04s
2024-09-25 12:12:52,158 - INFO - Iter: 2340, P Train loss: 11.3183, Train loss: 1.0278, BCE: 0.8430, LR: 0.000992, Time: 449.87s
2024-09-25 12:12:55,951 - INFO - Iter: 2360, P Train loss: 11.1570, Train loss: 1.0272, BCE: 0.8430, LR: 0.000991, Time: 453.66s
2024-09-25 12:12:59,787 - INFO - Iter: 2380, P Train loss: 11.0009, Train loss: 1.0257, BCE: 0.8430, LR: 0.000991, Time: 457.50s
2024-09-25 12:13:03,635 - INFO - Iter: 2400, P Train loss: 10.8474, Train loss: 1.0243, BCE: 0.8430, LR: 0.000991, Time: 461.35s
2024-09-25 12:13:07,527 - INFO - Iter: 2420, P Train loss: 10.6984, Train loss: 1.0232, BCE: 0.8430, LR: 0.000991, Time: 465.24s
2024-09-25 12:13:11,316 - INFO - Iter: 2440, P Train loss: 10.5530, Train loss: 1.0222, BCE: 0.8430, LR: 0.000991, Time: 469.03s
2024-09-25 12:13:15,088 - INFO - Iter: 2460, P Train loss: 10.4115, Train loss: 1.0206, BCE: 0.8430, LR: 0.000991, Time: 472.80s
2024-09-25 12:13:18,887 - INFO - Iter: 2480, P Train loss: 10.2755, Train loss: 1.0194, BCE: 0.8430, LR: 0.000991, Time: 476.60s
2024-09-25 12:13:22,674 - INFO - Iter: 2500, P Train loss: 10.1462, Train loss: 1.0184, BCE: 0.8430, LR: 0.000990, Time: 480.38s
2024-09-25 12:13:26,456 - INFO - Iter: 2520, P Train loss: 10.0175, Train loss: 1.0177, BCE: 0.8430, LR: 0.000990, Time: 484.17s
2024-09-25 12:13:30,253 - INFO - Iter: 2540, P Train loss: 9.8908, Train loss: 1.0156, BCE: 0.8430, LR: 0.000990, Time: 487.96s
2024-09-25 12:13:34,045 - INFO - Iter: 2560, P Train loss: 9.7692, Train loss: 1.0144, BCE: 0.8430, LR: 0.000990, Time: 491.76s
2024-09-25 12:13:37,918 - INFO - Iter: 2580, P Train loss: 9.6516, Train loss: 1.0133, BCE: 0.8430, LR: 0.000990, Time: 495.63s
2024-09-25 12:13:41,789 - INFO - Iter: 2600, P Train loss: 9.5356, Train loss: 1.0124, BCE: 0.8430, LR: 0.000990, Time: 499.50s
2024-09-25 12:13:45,742 - INFO - Iter: 2620, P Train loss: 9.4219, Train loss: 1.0109, BCE: 0.8430, LR: 0.000989, Time: 503.45s
2024-09-25 12:13:49,597 - INFO - Iter: 2640, P Train loss: 9.3126, Train loss: 1.0099, BCE: 0.8430, LR: 0.000989, Time: 507.31s
2024-09-25 12:13:53,455 - INFO - Iter: 2660, P Train loss: 9.2074, Train loss: 1.0084, BCE: 0.8430, LR: 0.000989, Time: 511.17s
2024-09-25 12:13:57,289 - INFO - Iter: 2680, P Train loss: 9.1049, Train loss: 1.0074, BCE: 0.8430, LR: 0.000989, Time: 515.00s
2024-09-25 12:14:01,147 - INFO - Iter: 2700, P Train loss: 9.0063, Train loss: 1.0065, BCE: 0.8430, LR: 0.000989, Time: 518.86s
2024-09-25 12:14:05,024 - INFO - Iter: 2720, P Train loss: 8.9082, Train loss: 1.0055, BCE: 0.8430, LR: 0.000989, Time: 522.74s
2024-09-25 12:14:08,903 - INFO - Iter: 2740, P Train loss: 8.8121, Train loss: 1.0041, BCE: 0.8430, LR: 0.000988, Time: 526.61s
2024-09-25 12:14:12,722 - INFO - Iter: 2760, P Train loss: 8.7188, Train loss: 1.0033, BCE: 0.8430, LR: 0.000988, Time: 530.43s
2024-09-25 12:14:16,522 - INFO - Iter: 2780, P Train loss: 8.6272, Train loss: 1.0024, BCE: 0.8430, LR: 0.000988, Time: 534.23s
2024-09-25 12:14:20,339 - INFO - Iter: 2800, P Train loss: 8.5365, Train loss: 1.0012, BCE: 0.8430, LR: 0.000988, Time: 538.05s
2024-09-25 12:14:24,258 - INFO - Iter: 2820, P Train loss: 8.4487, Train loss: 0.9998, BCE: 0.8430, LR: 0.000988, Time: 541.97s
2024-09-25 12:14:28,097 - INFO - Iter: 2840, P Train loss: 8.3654, Train loss: 0.9997, BCE: 0.8430, LR: 0.000988, Time: 545.81s
2024-09-25 12:14:32,112 - INFO - Iter: 2860, P Train loss: 8.2818, Train loss: 0.9992, BCE: 0.8430, LR: 0.000987, Time: 549.82s
2024-09-25 12:14:35,951 - INFO - Iter: 2880, P Train loss: 8.1999, Train loss: 0.9984, BCE: 0.8430, LR: 0.000987, Time: 553.66s
2024-09-25 12:14:39,789 - INFO - Iter: 2900, P Train loss: 8.1207, Train loss: 0.9977, BCE: 0.8430, LR: 0.000987, Time: 557.50s
2024-09-25 12:14:43,598 - INFO - Iter: 2920, P Train loss: 8.0417, Train loss: 0.9964, BCE: 0.8430, LR: 0.000987, Time: 561.31s
2024-09-25 12:14:47,391 - INFO - Iter: 2940, P Train loss: 7.9648, Train loss: 0.9959, BCE: 0.8430, LR: 0.000987, Time: 565.10s
2024-09-25 12:14:51,188 - INFO - Iter: 2960, P Train loss: 7.8903, Train loss: 0.9953, BCE: 0.8430, LR: 0.000987, Time: 568.90s
2024-09-25 12:14:54,993 - INFO - Iter: 2980, P Train loss: 7.8173, Train loss: 0.9941, BCE: 0.8430, LR: 0.000986, Time: 572.70s
2024-09-25 12:14:58,809 - INFO - Iter: 3000, P Train loss: 7.7451, Train loss: 0.9934, BCE: 0.8430, LR: 0.000986, Time: 576.52s
2024-09-25 12:15:02,712 - INFO - Iter: 3020, P Train loss: 7.6752, Train loss: 0.9925, BCE: 0.8430, LR: 0.000986, Time: 580.42s
2024-09-25 12:15:06,507 - INFO - Iter: 3040, P Train loss: 7.6060, Train loss: 0.9910, BCE: 0.8430, LR: 0.000986, Time: 584.22s
2024-09-25 12:15:10,301 - INFO - Iter: 3060, P Train loss: 7.5382, Train loss: 0.9896, BCE: 0.8430, LR: 0.000986, Time: 588.01s
2024-09-25 12:15:14,107 - INFO - Iter: 3080, P Train loss: 7.4736, Train loss: 0.9894, BCE: 0.8430, LR: 0.000985, Time: 591.82s
2024-09-25 12:15:17,928 - INFO - Iter: 3100, P Train loss: 7.4091, Train loss: 0.9882, BCE: 0.8430, LR: 0.000985, Time: 595.64s
2024-09-25 12:15:21,749 - INFO - Iter: 3120, P Train loss: 7.3462, Train loss: 0.9875, BCE: 0.8430, LR: 0.000985, Time: 599.46s
2024-09-25 12:15:25,566 - INFO - Iter: 3140, P Train loss: 7.2830, Train loss: 0.9867, BCE: 0.8430, LR: 0.000985, Time: 603.28s
2024-09-25 12:15:29,386 - INFO - Iter: 3160, P Train loss: 7.2221, Train loss: 0.9860, BCE: 0.8430, LR: 0.000985, Time: 607.10s
2024-09-25 12:15:33,213 - INFO - Iter: 3180, P Train loss: 7.1620, Train loss: 0.9848, BCE: 0.8430, LR: 0.000985, Time: 610.92s
2024-09-25 12:15:37,056 - INFO - Iter: 3200, P Train loss: 7.1033, Train loss: 0.9842, BCE: 0.8430, LR: 0.000984, Time: 614.77s
2024-09-25 12:15:40,983 - INFO - Iter: 3220, P Train loss: 7.0442, Train loss: 0.9832, BCE: 0.8430, LR: 0.000984, Time: 618.69s
2024-09-25 12:15:44,791 - INFO - Iter: 3240, P Train loss: 6.9869, Train loss: 0.9831, BCE: 0.8430, LR: 0.000984, Time: 622.50s
2024-09-25 12:15:48,618 - INFO - Iter: 3260, P Train loss: 6.9311, Train loss: 0.9823, BCE: 0.8430, LR: 0.000984, Time: 626.33s
2024-09-25 12:15:52,438 - INFO - Iter: 3280, P Train loss: 6.8764, Train loss: 0.9817, BCE: 0.8430, LR: 0.000984, Time: 630.15s
2024-09-25 12:15:56,249 - INFO - Iter: 3300, P Train loss: 6.8226, Train loss: 0.9808, BCE: 0.8430, LR: 0.000983, Time: 633.96s
2024-09-25 12:16:00,092 - INFO - Iter: 3320, P Train loss: 6.7709, Train loss: 0.9804, BCE: 0.8430, LR: 0.000983, Time: 637.80s
2024-09-25 12:16:03,947 - INFO - Iter: 3340, P Train loss: 6.7197, Train loss: 0.9799, BCE: 0.8430, LR: 0.000983, Time: 641.66s
2024-09-25 12:16:07,753 - INFO - Iter: 3360, P Train loss: 6.6693, Train loss: 0.9798, BCE: 0.8430, LR: 0.000983, Time: 645.46s
2024-09-25 12:16:11,584 - INFO - Iter: 3380, P Train loss: 6.6190, Train loss: 0.9791, BCE: 0.8430, LR: 0.000983, Time: 649.30s
2024-09-25 12:16:15,395 - INFO - Iter: 3400, P Train loss: 6.5692, Train loss: 0.9787, BCE: 0.8430, LR: 0.000982, Time: 653.11s
2024-09-25 12:16:19,318 - INFO - Iter: 3420, P Train loss: 6.5215, Train loss: 0.9779, BCE: 0.8430, LR: 0.000982, Time: 657.03s
2024-09-25 12:16:23,116 - INFO - Iter: 3440, P Train loss: 6.4739, Train loss: 0.9771, BCE: 0.8430, LR: 0.000982, Time: 660.83s
2024-09-25 12:16:26,900 - INFO - Iter: 3460, P Train loss: 6.4273, Train loss: 0.9770, BCE: 0.8430, LR: 0.000982, Time: 664.61s
2024-09-25 12:16:30,710 - INFO - Iter: 3480, P Train loss: 6.3819, Train loss: 0.9771, BCE: 0.8430, LR: 0.000981, Time: 668.42s
2024-09-25 12:16:34,517 - INFO - Iter: 3500, P Train loss: 6.3373, Train loss: 0.9767, BCE: 0.8430, LR: 0.000981, Time: 672.23s
