2024-09-24 17:59:13,792 - INFO - Bayes BCE loss: 0.4044, Standard error: 0.0048
2024-09-24 17:59:17,681 - INFO - Iter: 20, P Train loss: 965.9477, Train loss: 6.6987, BCE: 0.4044, LR: 0.000300, Time: 3.04s
2024-09-24 18:00:42,369 - INFO - Iter: 640, P Train loss: 129.0434, Train loss: 0.6228, BCE: 0.4044, LR: 0.000300, Time: 87.73s
2024-09-24 18:00:45,101 - INFO - Iter: 660, P Train loss: 128.5470, Train loss: 0.6196, BCE: 0.4044, LR: 0.000300, Time: 90.46s
2024-09-24 18:00:47,823 - INFO - Iter: 680, P Train loss: 128.0742, Train loss: 0.6166, BCE: 0.4044, LR: 0.000300, Time: 93.18s
2024-09-24 18:00:50,542 - INFO - Iter: 700, P Train loss: 127.6142, Train loss: 0.6159, BCE: 0.4044, LR: 0.000300, Time: 95.90s
2024-09-24 18:00:53,275 - INFO - Iter: 720, P Train loss: 127.1614, Train loss: 0.6130, BCE: 0.4044, LR: 0.000300, Time: 98.64s
2024-09-24 18:00:55,993 - INFO - Iter: 740, P Train loss: 126.7163, Train loss: 0.6102, BCE: 0.4044, LR: 0.000300, Time: 101.35s
2024-09-24 18:00:58,736 - INFO - Iter: 760, P Train loss: 126.2395, Train loss: 0.6071, BCE: 0.4044, LR: 0.000300, Time: 104.10s
2024-09-24 18:01:01,457 - INFO - Iter: 780, P Train loss: 125.7705, Train loss: 0.6042, BCE: 0.4044, LR: 0.000300, Time: 106.82s
2024-09-24 18:01:04,180 - INFO - Iter: 800, P Train loss: 125.3201, Train loss: 0.6013, BCE: 0.4044, LR: 0.000300, Time: 109.54s
2024-09-24 18:01:06,984 - INFO - Iter: 820, P Train loss: 124.8571, Train loss: 0.5975, BCE: 0.4044, LR: 0.000300, Time: 112.35s
2024-09-24 18:01:09,710 - INFO - Iter: 840, P Train loss: 124.4051, Train loss: 0.5928, BCE: 0.4044, LR: 0.000300, Time: 115.07s
2024-09-24 18:01:12,435 - INFO - Iter: 860, P Train loss: 123.9316, Train loss: 0.5897, BCE: 0.4044, LR: 0.000300, Time: 117.80s
2024-09-24 18:01:15,163 - INFO - Iter: 880, P Train loss: 123.4803, Train loss: 0.5860, BCE: 0.4044, LR: 0.000300, Time: 120.52s
2024-09-24 18:01:17,895 - INFO - Iter: 900, P Train loss: 123.0014, Train loss: 0.5826, BCE: 0.4044, LR: 0.000300, Time: 123.26s
2024-09-24 18:01:20,625 - INFO - Iter: 920, P Train loss: 122.5162, Train loss: 0.5807, BCE: 0.4044, LR: 0.000300, Time: 125.99s
2024-09-24 18:01:23,351 - INFO - Iter: 940, P Train loss: 122.0064, Train loss: 0.5780, BCE: 0.4044, LR: 0.000300, Time: 128.71s
2024-09-24 18:01:26,093 - INFO - Iter: 960, P Train loss: 121.4875, Train loss: 0.5765, BCE: 0.4044, LR: 0.000300, Time: 131.45s
2024-09-24 18:01:28,815 - INFO - Iter: 980, P Train loss: 120.9372, Train loss: 0.5742, BCE: 0.4044, LR: 0.000300, Time: 134.18s
2024-09-24 18:01:31,547 - INFO - Iter: 1000, P Train loss: 120.3750, Train loss: 0.5717, BCE: 0.4044, LR: 0.000300, Time: 136.91s
2024-09-24 18:01:34,320 - INFO - Iter: 1020, P Train loss: 119.7440, Train loss: 0.5690, BCE: 0.4044, LR: 0.000300, Time: 139.68s
2024-09-24 18:01:37,165 - INFO - Iter: 1040, P Train loss: 119.0807, Train loss: 0.5656, BCE: 0.4044, LR: 0.000300, Time: 142.53s
2024-09-24 18:01:39,929 - INFO - Iter: 1060, P Train loss: 118.3719, Train loss: 0.5617, BCE: 0.4044, LR: 0.000299, Time: 145.29s
2024-09-24 18:01:42,643 - INFO - Iter: 1080, P Train loss: 117.6139, Train loss: 0.5589, BCE: 0.4044, LR: 0.000299, Time: 148.00s
2024-09-24 18:01:45,371 - INFO - Iter: 1100, P Train loss: 116.7931, Train loss: 0.5566, BCE: 0.4044, LR: 0.000299, Time: 150.73s
2024-09-24 18:01:48,117 - INFO - Iter: 1120, P Train loss: 115.9075, Train loss: 0.5549, BCE: 0.4044, LR: 0.000299, Time: 153.48s
2024-09-24 18:01:50,848 - INFO - Iter: 1140, P Train loss: 114.9776, Train loss: 0.5525, BCE: 0.4044, LR: 0.000299, Time: 156.21s
2024-09-24 18:01:53,558 - INFO - Iter: 1160, P Train loss: 113.9912, Train loss: 0.5501, BCE: 0.4044, LR: 0.000299, Time: 158.92s
2024-09-24 18:01:56,283 - INFO - Iter: 1180, P Train loss: 112.9478, Train loss: 0.5491, BCE: 0.4044, LR: 0.000299, Time: 161.64s
2024-09-24 18:01:59,013 - INFO - Iter: 1200, P Train loss: 111.8178, Train loss: 0.5464, BCE: 0.4044, LR: 0.000299, Time: 164.37s
2024-09-24 18:02:01,781 - INFO - Iter: 1220, P Train loss: 110.6128, Train loss: 0.5443, BCE: 0.4044, LR: 0.000299, Time: 167.14s
2024-09-24 18:02:04,634 - INFO - Iter: 1240, P Train loss: 109.3453, Train loss: 0.5421, BCE: 0.4044, LR: 0.000299, Time: 170.00s
2024-09-24 18:02:07,367 - INFO - Iter: 1260, P Train loss: 108.0051, Train loss: 0.5396, BCE: 0.4044, LR: 0.000299, Time: 172.73s
2024-09-24 18:02:10,111 - INFO - Iter: 1280, P Train loss: 106.6183, Train loss: 0.5380, BCE: 0.4044, LR: 0.000299, Time: 175.47s
2024-09-24 18:02:12,847 - INFO - Iter: 1300, P Train loss: 105.1719, Train loss: 0.5354, BCE: 0.4044, LR: 0.000299, Time: 178.21s
2024-09-24 18:02:15,580 - INFO - Iter: 1320, P Train loss: 103.6834, Train loss: 0.5334, BCE: 0.4044, LR: 0.000299, Time: 180.94s
2024-09-24 18:02:18,245 - INFO - Iter: 1340, P Train loss: 102.1640, Train loss: 0.5313, BCE: 0.4044, LR: 0.000299, Time: 183.61s
2024-09-24 18:02:20,864 - INFO - Iter: 1360, P Train loss: 100.6091, Train loss: 0.5293, BCE: 0.4044, LR: 0.000299, Time: 186.23s
2024-09-24 18:02:23,598 - INFO - Iter: 1380, P Train loss: 99.0376, Train loss: 0.5268, BCE: 0.4044, LR: 0.000299, Time: 188.96s
2024-09-24 18:02:26,346 - INFO - Iter: 1400, P Train loss: 97.4502, Train loss: 0.5249, BCE: 0.4044, LR: 0.000299, Time: 191.71s
2024-09-24 18:02:29,157 - INFO - Iter: 1420, P Train loss: 95.8451, Train loss: 0.5227, BCE: 0.4044, LR: 0.000299, Time: 194.52s
2024-09-24 18:02:31,894 - INFO - Iter: 1440, P Train loss: 94.2359, Train loss: 0.5203, BCE: 0.4044, LR: 0.000299, Time: 197.25s
2024-09-24 18:02:34,636 - INFO - Iter: 1460, P Train loss: 92.6345, Train loss: 0.5186, BCE: 0.4044, LR: 0.000299, Time: 200.00s
2024-09-24 18:02:37,501 - INFO - Iter: 1480, P Train loss: 91.0258, Train loss: 0.5167, BCE: 0.4044, LR: 0.000299, Time: 202.86s
2024-09-24 18:02:40,017 - INFO - Iter: 1500, P Train loss: 89.4249, Train loss: 0.5141, BCE: 0.4044, LR: 0.000299, Time: 205.38s
2024-09-24 18:02:42,729 - INFO - Iter: 1520, P Train loss: 87.8242, Train loss: 0.5128, BCE: 0.4044, LR: 0.000299, Time: 208.09s
2024-09-24 18:02:45,486 - INFO - Iter: 1540, P Train loss: 86.2310, Train loss: 0.5112, BCE: 0.4044, LR: 0.000299, Time: 210.85s
2024-09-24 18:02:48,240 - INFO - Iter: 1560, P Train loss: 84.6481, Train loss: 0.5100, BCE: 0.4044, LR: 0.000299, Time: 213.60s
2024-09-24 18:02:50,998 - INFO - Iter: 1580, P Train loss: 83.0812, Train loss: 0.5087, BCE: 0.4044, LR: 0.000299, Time: 216.36s
2024-09-24 18:02:53,752 - INFO - Iter: 1600, P Train loss: 81.5177, Train loss: 0.5075, BCE: 0.4044, LR: 0.000299, Time: 219.11s
2024-09-24 18:02:56,572 - INFO - Iter: 1620, P Train loss: 79.9728, Train loss: 0.5062, BCE: 0.4044, LR: 0.000299, Time: 221.93s
2024-09-24 18:02:59,318 - INFO - Iter: 1640, P Train loss: 78.4345, Train loss: 0.5039, BCE: 0.4044, LR: 0.000299, Time: 224.68s
2024-09-24 18:03:02,068 - INFO - Iter: 1660, P Train loss: 76.9147, Train loss: 0.5027, BCE: 0.4044, LR: 0.000299, Time: 227.43s
2024-09-24 18:03:04,824 - INFO - Iter: 1680, P Train loss: 75.4070, Train loss: 0.5011, BCE: 0.4044, LR: 0.000299, Time: 230.19s
2024-09-24 18:03:07,574 - INFO - Iter: 1700, P Train loss: 73.9270, Train loss: 0.4990, BCE: 0.4044, LR: 0.000299, Time: 232.94s
2024-09-24 18:03:10,358 - INFO - Iter: 1720, P Train loss: 72.4687, Train loss: 0.4977, BCE: 0.4044, LR: 0.000299, Time: 235.72s
2024-09-24 18:03:13,135 - INFO - Iter: 1740, P Train loss: 71.0256, Train loss: 0.4960, BCE: 0.4044, LR: 0.000299, Time: 238.50s
2024-09-24 18:03:15,898 - INFO - Iter: 1760, P Train loss: 69.6043, Train loss: 0.4946, BCE: 0.4044, LR: 0.000299, Time: 241.26s
2024-09-24 18:03:18,637 - INFO - Iter: 1780, P Train loss: 68.2114, Train loss: 0.4933, BCE: 0.4044, LR: 0.000299, Time: 244.00s
2024-09-24 18:03:21,385 - INFO - Iter: 1800, P Train loss: 66.8445, Train loss: 0.4925, BCE: 0.4044, LR: 0.000299, Time: 246.75s
2024-09-24 18:03:24,187 - INFO - Iter: 1820, P Train loss: 65.4969, Train loss: 0.4909, BCE: 0.4044, LR: 0.000298, Time: 249.55s
2024-09-24 18:03:26,958 - INFO - Iter: 1840, P Train loss: 64.1757, Train loss: 0.4897, BCE: 0.4044, LR: 0.000298, Time: 252.32s
2024-09-24 18:03:29,726 - INFO - Iter: 1860, P Train loss: 62.8802, Train loss: 0.4888, BCE: 0.4044, LR: 0.000298, Time: 255.09s
2024-09-24 18:03:32,477 - INFO - Iter: 1880, P Train loss: 61.6060, Train loss: 0.4875, BCE: 0.4044, LR: 0.000298, Time: 257.84s
2024-09-24 18:03:35,226 - INFO - Iter: 1900, P Train loss: 60.3575, Train loss: 0.4859, BCE: 0.4044, LR: 0.000298, Time: 260.59s
2024-09-24 18:03:38,020 - INFO - Iter: 1920, P Train loss: 59.1409, Train loss: 0.4847, BCE: 0.4044, LR: 0.000298, Time: 263.38s
2024-09-24 18:03:40,745 - INFO - Iter: 1940, P Train loss: 57.9448, Train loss: 0.4835, BCE: 0.4044, LR: 0.000298, Time: 266.11s
2024-09-24 18:03:43,482 - INFO - Iter: 1960, P Train loss: 56.7698, Train loss: 0.4824, BCE: 0.4044, LR: 0.000298, Time: 268.84s
2024-09-24 18:03:46,233 - INFO - Iter: 1980, P Train loss: 55.6181, Train loss: 0.4812, BCE: 0.4044, LR: 0.000298, Time: 271.59s
2024-09-24 18:03:48,978 - INFO - Iter: 2000, P Train loss: 54.4897, Train loss: 0.4803, BCE: 0.4044, LR: 0.000298, Time: 274.34s
2024-09-24 18:03:51,772 - INFO - Iter: 2020, P Train loss: 53.3915, Train loss: 0.4797, BCE: 0.4044, LR: 0.000298, Time: 277.13s
2024-09-24 18:03:54,519 - INFO - Iter: 2040, P Train loss: 52.3146, Train loss: 0.4787, BCE: 0.4044, LR: 0.000298, Time: 279.88s
2024-09-24 18:03:57,307 - INFO - Iter: 2060, P Train loss: 51.2643, Train loss: 0.4777, BCE: 0.4044, LR: 0.000298, Time: 282.67s
2024-09-24 18:04:00,095 - INFO - Iter: 2080, P Train loss: 50.2378, Train loss: 0.4768, BCE: 0.4044, LR: 0.000298, Time: 285.46s
2024-09-24 18:04:02,890 - INFO - Iter: 2100, P Train loss: 49.2396, Train loss: 0.4761, BCE: 0.4044, LR: 0.000298, Time: 288.25s
2024-09-24 18:04:05,641 - INFO - Iter: 2120, P Train loss: 48.2586, Train loss: 0.4753, BCE: 0.4044, LR: 0.000298, Time: 291.00s
2024-09-24 18:04:08,391 - INFO - Iter: 2140, P Train loss: 47.3007, Train loss: 0.4746, BCE: 0.4044, LR: 0.000298, Time: 293.75s
2024-09-24 18:04:11,271 - INFO - Iter: 2160, P Train loss: 46.3707, Train loss: 0.4736, BCE: 0.4044, LR: 0.000298, Time: 296.63s
2024-09-24 18:04:14,032 - INFO - Iter: 2180, P Train loss: 45.4684, Train loss: 0.4728, BCE: 0.4044, LR: 0.000298, Time: 299.39s
2024-09-24 18:04:16,784 - INFO - Iter: 2200, P Train loss: 44.5829, Train loss: 0.4718, BCE: 0.4044, LR: 0.000298, Time: 302.15s
2024-09-24 18:04:19,592 - INFO - Iter: 2220, P Train loss: 43.7265, Train loss: 0.4714, BCE: 0.4044, LR: 0.000298, Time: 304.95s
2024-09-24 18:04:22,329 - INFO - Iter: 2240, P Train loss: 42.8917, Train loss: 0.4706, BCE: 0.4044, LR: 0.000298, Time: 307.69s
2024-09-24 18:04:25,068 - INFO - Iter: 2260, P Train loss: 42.0798, Train loss: 0.4702, BCE: 0.4044, LR: 0.000298, Time: 310.43s
2024-09-24 18:04:27,805 - INFO - Iter: 2280, P Train loss: 41.2881, Train loss: 0.4698, BCE: 0.4044, LR: 0.000298, Time: 313.17s
2024-09-24 18:04:30,577 - INFO - Iter: 2300, P Train loss: 40.5164, Train loss: 0.4692, BCE: 0.4044, LR: 0.000298, Time: 315.94s
2024-09-24 18:04:33,364 - INFO - Iter: 2320, P Train loss: 39.7718, Train loss: 0.4684, BCE: 0.4044, LR: 0.000298, Time: 318.73s
2024-09-24 18:04:36,137 - INFO - Iter: 2340, P Train loss: 39.0455, Train loss: 0.4676, BCE: 0.4044, LR: 0.000297, Time: 321.50s
2024-09-24 18:04:38,931 - INFO - Iter: 2360, P Train loss: 38.3433, Train loss: 0.4672, BCE: 0.4044, LR: 0.000297, Time: 324.29s
2024-09-24 18:04:41,668 - INFO - Iter: 2380, P Train loss: 37.6614, Train loss: 0.4663, BCE: 0.4044, LR: 0.000297, Time: 327.03s
2024-09-24 18:04:44,403 - INFO - Iter: 2400, P Train loss: 37.0083, Train loss: 0.4656, BCE: 0.4044, LR: 0.000297, Time: 329.76s
2024-09-24 18:04:47,172 - INFO - Iter: 2420, P Train loss: 36.3760, Train loss: 0.4652, BCE: 0.4044, LR: 0.000297, Time: 332.53s
2024-09-24 18:04:49,903 - INFO - Iter: 2440, P Train loss: 35.7662, Train loss: 0.4643, BCE: 0.4044, LR: 0.000297, Time: 335.26s
2024-09-24 18:04:52,712 - INFO - Iter: 2460, P Train loss: 35.1729, Train loss: 0.4635, BCE: 0.4044, LR: 0.000297, Time: 338.07s
2024-09-24 18:04:55,448 - INFO - Iter: 2480, P Train loss: 34.6014, Train loss: 0.4629, BCE: 0.4044, LR: 0.000297, Time: 340.81s
2024-09-24 18:04:58,194 - INFO - Iter: 2500, P Train loss: 34.0536, Train loss: 0.4623, BCE: 0.4044, LR: 0.000297, Time: 343.56s
2024-09-24 18:05:00,938 - INFO - Iter: 2520, P Train loss: 33.5240, Train loss: 0.4620, BCE: 0.4044, LR: 0.000297, Time: 346.30s
2024-09-24 18:05:03,733 - INFO - Iter: 2540, P Train loss: 33.0130, Train loss: 0.4610, BCE: 0.4044, LR: 0.000297, Time: 349.09s
2024-09-24 18:05:06,485 - INFO - Iter: 2560, P Train loss: 32.5159, Train loss: 0.4607, BCE: 0.4044, LR: 0.000297, Time: 351.85s
2024-09-24 18:05:09,235 - INFO - Iter: 2580, P Train loss: 32.0369, Train loss: 0.4599, BCE: 0.4044, LR: 0.000297, Time: 354.60s
2024-09-24 18:05:11,980 - INFO - Iter: 2600, P Train loss: 31.5733, Train loss: 0.4595, BCE: 0.4044, LR: 0.000297, Time: 357.34s
2024-09-24 18:05:14,777 - INFO - Iter: 2620, P Train loss: 31.1280, Train loss: 0.4590, BCE: 0.4044, LR: 0.000297, Time: 360.14s
2024-09-24 18:05:17,527 - INFO - Iter: 2640, P Train loss: 30.6964, Train loss: 0.4582, BCE: 0.4044, LR: 0.000297, Time: 362.89s
2024-09-24 18:05:20,277 - INFO - Iter: 2660, P Train loss: 30.2802, Train loss: 0.4576, BCE: 0.4044, LR: 0.000297, Time: 365.64s
2024-09-24 18:05:23,015 - INFO - Iter: 2680, P Train loss: 29.8752, Train loss: 0.4572, BCE: 0.4044, LR: 0.000297, Time: 368.38s
2024-09-24 18:05:25,753 - INFO - Iter: 2700, P Train loss: 29.4856, Train loss: 0.4568, BCE: 0.4044, LR: 0.000297, Time: 371.11s
2024-09-24 18:05:28,491 - INFO - Iter: 2720, P Train loss: 29.1062, Train loss: 0.4563, BCE: 0.4044, LR: 0.000297, Time: 373.85s
2024-09-24 18:05:31,229 - INFO - Iter: 2740, P Train loss: 28.7394, Train loss: 0.4558, BCE: 0.4044, LR: 0.000297, Time: 376.59s
2024-09-24 18:05:33,978 - INFO - Iter: 2760, P Train loss: 28.3870, Train loss: 0.4556, BCE: 0.4044, LR: 0.000296, Time: 379.34s
2024-09-24 18:05:36,743 - INFO - Iter: 2780, P Train loss: 28.0405, Train loss: 0.4549, BCE: 0.4044, LR: 0.000296, Time: 382.10s
2024-09-24 18:05:39,568 - INFO - Iter: 2800, P Train loss: 27.7072, Train loss: 0.4544, BCE: 0.4044, LR: 0.000296, Time: 384.93s
2024-09-24 18:05:42,391 - INFO - Iter: 2820, P Train loss: 27.3849, Train loss: 0.4539, BCE: 0.4044, LR: 0.000296, Time: 387.75s
2024-09-24 18:05:45,136 - INFO - Iter: 2840, P Train loss: 27.0705, Train loss: 0.4536, BCE: 0.4044, LR: 0.000296, Time: 390.50s
2024-09-24 18:05:47,893 - INFO - Iter: 2860, P Train loss: 26.7662, Train loss: 0.4533, BCE: 0.4044, LR: 0.000296, Time: 393.25s
2024-09-24 18:05:50,672 - INFO - Iter: 2880, P Train loss: 26.4716, Train loss: 0.4530, BCE: 0.4044, LR: 0.000296, Time: 396.03s
2024-09-24 18:05:53,419 - INFO - Iter: 2900, P Train loss: 26.1851, Train loss: 0.4526, BCE: 0.4044, LR: 0.000296, Time: 398.78s
2024-09-24 18:05:56,170 - INFO - Iter: 2920, P Train loss: 25.9034, Train loss: 0.4523, BCE: 0.4044, LR: 0.000296, Time: 401.53s
2024-09-24 18:05:58,935 - INFO - Iter: 2940, P Train loss: 25.6311, Train loss: 0.4519, BCE: 0.4044, LR: 0.000296, Time: 404.30s
2024-09-24 18:06:01,734 - INFO - Iter: 2960, P Train loss: 25.3660, Train loss: 0.4517, BCE: 0.4044, LR: 0.000296, Time: 407.10s
2024-09-24 18:06:04,504 - INFO - Iter: 2980, P Train loss: 25.1082, Train loss: 0.4516, BCE: 0.4044, LR: 0.000296, Time: 409.87s
2024-09-24 18:06:07,257 - INFO - Iter: 3000, P Train loss: 24.8573, Train loss: 0.4512, BCE: 0.4044, LR: 0.000296, Time: 412.62s
2024-09-24 18:06:10,047 - INFO - Iter: 3020, P Train loss: 24.6174, Train loss: 0.4509, BCE: 0.4044, LR: 0.000296, Time: 415.41s
2024-09-24 18:06:12,796 - INFO - Iter: 3040, P Train loss: 24.3828, Train loss: 0.4506, BCE: 0.4044, LR: 0.000296, Time: 418.16s
2024-09-24 18:06:15,700 - INFO - Iter: 3060, P Train loss: 24.1518, Train loss: 0.4503, BCE: 0.4044, LR: 0.000296, Time: 421.06s
2024-09-24 18:06:18,449 - INFO - Iter: 3080, P Train loss: 23.9305, Train loss: 0.4499, BCE: 0.4044, LR: 0.000296, Time: 423.81s
2024-09-24 18:06:21,235 - INFO - Iter: 3100, P Train loss: 23.7101, Train loss: 0.4494, BCE: 0.4044, LR: 0.000296, Time: 426.60s
2024-09-24 18:06:24,019 - INFO - Iter: 3120, P Train loss: 23.4978, Train loss: 0.4489, BCE: 0.4044, LR: 0.000296, Time: 429.38s
2024-09-24 18:06:26,816 - INFO - Iter: 3140, P Train loss: 23.2897, Train loss: 0.4485, BCE: 0.4044, LR: 0.000295, Time: 432.18s
2024-09-24 18:06:29,581 - INFO - Iter: 3160, P Train loss: 23.0862, Train loss: 0.4482, BCE: 0.4044, LR: 0.000295, Time: 434.94s
2024-09-24 18:06:32,324 - INFO - Iter: 3180, P Train loss: 22.8885, Train loss: 0.4478, BCE: 0.4044, LR: 0.000295, Time: 437.69s
2024-09-24 18:06:35,064 - INFO - Iter: 3200, P Train loss: 22.6989, Train loss: 0.4472, BCE: 0.4044, LR: 0.000295, Time: 440.43s
2024-09-24 18:06:37,883 - INFO - Iter: 3220, P Train loss: 22.5096, Train loss: 0.4469, BCE: 0.4044, LR: 0.000295, Time: 443.24s
2024-09-24 18:06:40,752 - INFO - Iter: 3240, P Train loss: 22.3266, Train loss: 0.4468, BCE: 0.4044, LR: 0.000295, Time: 446.11s
2024-09-24 18:06:43,504 - INFO - Iter: 3260, P Train loss: 22.1486, Train loss: 0.4464, BCE: 0.4044, LR: 0.000295, Time: 448.87s
2024-09-24 18:06:46,305 - INFO - Iter: 3280, P Train loss: 21.9753, Train loss: 0.4463, BCE: 0.4044, LR: 0.000295, Time: 451.67s
2024-09-24 18:06:49,070 - INFO - Iter: 3300, P Train loss: 21.8030, Train loss: 0.4458, BCE: 0.4044, LR: 0.000295, Time: 454.43s
2024-09-24 18:06:51,815 - INFO - Iter: 3320, P Train loss: 21.6361, Train loss: 0.4456, BCE: 0.4044, LR: 0.000295, Time: 457.18s
2024-09-24 18:06:54,566 - INFO - Iter: 3340, P Train loss: 21.4728, Train loss: 0.4454, BCE: 0.4044, LR: 0.000295, Time: 459.93s
2024-09-24 18:06:57,337 - INFO - Iter: 3360, P Train loss: 21.3132, Train loss: 0.4453, BCE: 0.4044, LR: 0.000295, Time: 462.70s
2024-09-24 18:07:00,115 - INFO - Iter: 3380, P Train loss: 21.1568, Train loss: 0.4452, BCE: 0.4044, LR: 0.000295, Time: 465.48s
2024-09-24 18:07:02,907 - INFO - Iter: 3400, P Train loss: 21.0029, Train loss: 0.4450, BCE: 0.4044, LR: 0.000295, Time: 468.27s
2024-09-24 18:07:05,719 - INFO - Iter: 3420, P Train loss: 20.8523, Train loss: 0.4449, BCE: 0.4044, LR: 0.000295, Time: 471.08s
2024-09-24 18:07:08,507 - INFO - Iter: 3440, P Train loss: 20.7037, Train loss: 0.4447, BCE: 0.4044, LR: 0.000295, Time: 473.87s
2024-09-24 18:07:11,303 - INFO - Iter: 3460, P Train loss: 20.5600, Train loss: 0.4449, BCE: 0.4044, LR: 0.000295, Time: 476.66s
2024-09-24 18:07:14,095 - INFO - Iter: 3480, P Train loss: 20.4175, Train loss: 0.4450, BCE: 0.4044, LR: 0.000294, Time: 479.46s
2024-09-24 18:07:16,881 - INFO - Iter: 3500, P Train loss: 20.2768, Train loss: 0.4449, BCE: 0.4044, LR: 0.000294, Time: 482.24s
