2024-09-25 12:05:12,380 - INFO - Bayes BCE loss: 0.5797, Standard error: 0.0077
2024-09-25 12:05:18,318 - INFO - Iter: 20, P Train loss: 217.0405, Train loss: 3.1665, BCE: 0.5797, LR: 0.001000, Time: 4.99s
2024-09-25 12:06:21,692 - INFO - Iter: 340, P Train loss: 77.3493, Train loss: 1.2415, BCE: 0.5797, LR: 0.001000, Time: 68.37s
2024-09-25 12:06:25,506 - INFO - Iter: 360, P Train loss: 75.1581, Train loss: 1.1986, BCE: 0.5797, LR: 0.001000, Time: 72.18s
2024-09-25 12:06:29,346 - INFO - Iter: 380, P Train loss: 72.9901, Train loss: 1.1576, BCE: 0.5797, LR: 0.001000, Time: 76.02s
2024-09-25 12:06:33,196 - INFO - Iter: 400, P Train loss: 70.8664, Train loss: 1.1235, BCE: 0.5797, LR: 0.001000, Time: 79.87s
2024-09-25 12:06:37,119 - INFO - Iter: 420, P Train loss: 68.8462, Train loss: 1.0980, BCE: 0.5797, LR: 0.001000, Time: 83.79s
2024-09-25 12:06:40,924 - INFO - Iter: 440, P Train loss: 66.9146, Train loss: 1.0759, BCE: 0.5797, LR: 0.001000, Time: 87.60s
2024-09-25 12:06:44,729 - INFO - Iter: 460, P Train loss: 65.0612, Train loss: 1.0555, BCE: 0.5797, LR: 0.001000, Time: 91.40s
2024-09-25 12:06:48,566 - INFO - Iter: 480, P Train loss: 63.3099, Train loss: 1.0373, BCE: 0.5797, LR: 0.001000, Time: 95.24s
2024-09-25 12:06:52,429 - INFO - Iter: 500, P Train loss: 61.6633, Train loss: 1.0197, BCE: 0.5797, LR: 0.001000, Time: 99.10s
2024-09-25 12:06:56,303 - INFO - Iter: 520, P Train loss: 60.0839, Train loss: 1.0073, BCE: 0.5797, LR: 0.001000, Time: 102.98s
2024-09-25 12:07:00,183 - INFO - Iter: 540, P Train loss: 58.5906, Train loss: 0.9980, BCE: 0.5797, LR: 0.001000, Time: 106.86s
2024-09-25 12:07:04,096 - INFO - Iter: 560, P Train loss: 57.1450, Train loss: 0.9865, BCE: 0.5797, LR: 0.001000, Time: 110.77s
2024-09-25 12:07:08,003 - INFO - Iter: 580, P Train loss: 55.7813, Train loss: 0.9740, BCE: 0.5797, LR: 0.000999, Time: 114.68s
2024-09-25 12:07:11,897 - INFO - Iter: 600, P Train loss: 54.4686, Train loss: 0.9627, BCE: 0.5797, LR: 0.000999, Time: 118.57s
2024-09-25 12:07:15,923 - INFO - Iter: 620, P Train loss: 53.2311, Train loss: 0.9566, BCE: 0.5797, LR: 0.000999, Time: 122.60s
2024-09-25 12:07:19,851 - INFO - Iter: 640, P Train loss: 52.0385, Train loss: 0.9465, BCE: 0.5797, LR: 0.000999, Time: 126.53s
2024-09-25 12:07:23,786 - INFO - Iter: 660, P Train loss: 50.8702, Train loss: 0.9385, BCE: 0.5797, LR: 0.000999, Time: 130.46s
2024-09-25 12:07:27,698 - INFO - Iter: 680, P Train loss: 49.7598, Train loss: 0.9345, BCE: 0.5797, LR: 0.000999, Time: 134.37s
2024-09-25 12:07:31,618 - INFO - Iter: 700, P Train loss: 48.6711, Train loss: 0.9299, BCE: 0.5797, LR: 0.000999, Time: 138.29s
2024-09-25 12:07:35,528 - INFO - Iter: 720, P Train loss: 47.5997, Train loss: 0.9233, BCE: 0.5797, LR: 0.000999, Time: 142.20s
2024-09-25 12:07:39,430 - INFO - Iter: 740, P Train loss: 46.5585, Train loss: 0.9174, BCE: 0.5797, LR: 0.000999, Time: 146.10s
2024-09-25 12:07:43,360 - INFO - Iter: 760, P Train loss: 45.5670, Train loss: 0.9132, BCE: 0.5797, LR: 0.000999, Time: 150.03s
2024-09-25 12:07:47,279 - INFO - Iter: 780, P Train loss: 44.5936, Train loss: 0.9086, BCE: 0.5797, LR: 0.000999, Time: 153.95s
2024-09-25 12:07:51,209 - INFO - Iter: 800, P Train loss: 43.6239, Train loss: 0.9014, BCE: 0.5797, LR: 0.000999, Time: 157.88s
2024-09-25 12:07:55,257 - INFO - Iter: 820, P Train loss: 42.6952, Train loss: 0.8947, BCE: 0.5797, LR: 0.000999, Time: 161.93s
2024-09-25 12:07:59,164 - INFO - Iter: 840, P Train loss: 41.7957, Train loss: 0.8874, BCE: 0.5797, LR: 0.000999, Time: 165.84s
2024-09-25 12:08:03,078 - INFO - Iter: 860, P Train loss: 40.9179, Train loss: 0.8808, BCE: 0.5797, LR: 0.000999, Time: 169.75s
2024-09-25 12:08:06,964 - INFO - Iter: 880, P Train loss: 40.0579, Train loss: 0.8757, BCE: 0.5797, LR: 0.000999, Time: 173.64s
2024-09-25 12:08:10,881 - INFO - Iter: 900, P Train loss: 39.2386, Train loss: 0.8702, BCE: 0.5797, LR: 0.000999, Time: 177.56s
2024-09-25 12:08:14,779 - INFO - Iter: 920, P Train loss: 38.4456, Train loss: 0.8657, BCE: 0.5797, LR: 0.000999, Time: 181.45s
2024-09-25 12:08:18,684 - INFO - Iter: 940, P Train loss: 37.6780, Train loss: 0.8600, BCE: 0.5797, LR: 0.000999, Time: 185.36s
2024-09-25 12:08:22,564 - INFO - Iter: 960, P Train loss: 36.9240, Train loss: 0.8563, BCE: 0.5797, LR: 0.000999, Time: 189.24s
2024-09-25 12:08:26,417 - INFO - Iter: 980, P Train loss: 36.1925, Train loss: 0.8522, BCE: 0.5797, LR: 0.000999, Time: 193.09s
2024-09-25 12:08:30,267 - INFO - Iter: 1000, P Train loss: 35.4835, Train loss: 0.8468, BCE: 0.5797, LR: 0.000998, Time: 196.94s
2024-09-25 12:08:34,232 - INFO - Iter: 1020, P Train loss: 34.7970, Train loss: 0.8418, BCE: 0.5797, LR: 0.000998, Time: 200.91s
2024-09-25 12:08:38,090 - INFO - Iter: 1040, P Train loss: 34.1129, Train loss: 0.8354, BCE: 0.5797, LR: 0.000998, Time: 204.76s
2024-09-25 12:08:41,953 - INFO - Iter: 1060, P Train loss: 33.4556, Train loss: 0.8302, BCE: 0.5797, LR: 0.000998, Time: 208.63s
2024-09-25 12:08:45,790 - INFO - Iter: 1080, P Train loss: 32.8100, Train loss: 0.8241, BCE: 0.5797, LR: 0.000998, Time: 212.46s
2024-09-25 12:08:49,634 - INFO - Iter: 1100, P Train loss: 32.1755, Train loss: 0.8188, BCE: 0.5797, LR: 0.000998, Time: 216.31s
2024-09-25 12:08:53,496 - INFO - Iter: 1120, P Train loss: 31.5562, Train loss: 0.8164, BCE: 0.5797, LR: 0.000998, Time: 220.17s
2024-09-25 12:08:57,417 - INFO - Iter: 1140, P Train loss: 30.9356, Train loss: 0.8121, BCE: 0.5797, LR: 0.000998, Time: 224.09s
2024-09-25 12:09:01,320 - INFO - Iter: 1160, P Train loss: 30.3221, Train loss: 0.8078, BCE: 0.5797, LR: 0.000998, Time: 227.99s
2024-09-25 12:09:05,224 - INFO - Iter: 1180, P Train loss: 29.7157, Train loss: 0.8058, BCE: 0.5797, LR: 0.000998, Time: 231.90s
2024-09-25 12:09:09,113 - INFO - Iter: 1200, P Train loss: 29.1125, Train loss: 0.8013, BCE: 0.5797, LR: 0.000998, Time: 235.79s
2024-09-25 12:09:13,111 - INFO - Iter: 1220, P Train loss: 28.5045, Train loss: 0.7963, BCE: 0.5797, LR: 0.000998, Time: 239.79s
2024-09-25 12:09:16,980 - INFO - Iter: 1240, P Train loss: 27.9073, Train loss: 0.7925, BCE: 0.5797, LR: 0.000998, Time: 243.65s
2024-09-25 12:09:20,880 - INFO - Iter: 1260, P Train loss: 27.3161, Train loss: 0.7894, BCE: 0.5797, LR: 0.000998, Time: 247.55s
2024-09-25 12:09:24,747 - INFO - Iter: 1280, P Train loss: 26.7351, Train loss: 0.7877, BCE: 0.5797, LR: 0.000997, Time: 251.42s
2024-09-25 12:09:28,713 - INFO - Iter: 1300, P Train loss: 26.1599, Train loss: 0.7836, BCE: 0.5797, LR: 0.000997, Time: 255.39s
2024-09-25 12:09:32,581 - INFO - Iter: 1320, P Train loss: 25.5992, Train loss: 0.7803, BCE: 0.5797, LR: 0.000997, Time: 259.26s
2024-09-25 12:09:36,434 - INFO - Iter: 1340, P Train loss: 25.0433, Train loss: 0.7772, BCE: 0.5797, LR: 0.000997, Time: 263.11s
2024-09-25 12:09:40,314 - INFO - Iter: 1360, P Train loss: 24.5005, Train loss: 0.7734, BCE: 0.5797, LR: 0.000997, Time: 266.99s
2024-09-25 12:09:44,176 - INFO - Iter: 1380, P Train loss: 23.9696, Train loss: 0.7701, BCE: 0.5797, LR: 0.000997, Time: 270.85s
2024-09-25 12:09:47,978 - INFO - Iter: 1400, P Train loss: 23.4508, Train loss: 0.7678, BCE: 0.5797, LR: 0.000997, Time: 274.65s
2024-09-25 12:09:51,875 - INFO - Iter: 1420, P Train loss: 22.9465, Train loss: 0.7648, BCE: 0.5797, LR: 0.000997, Time: 278.55s
2024-09-25 12:09:55,715 - INFO - Iter: 1440, P Train loss: 22.4555, Train loss: 0.7620, BCE: 0.5797, LR: 0.000997, Time: 282.39s
2024-09-25 12:09:59,547 - INFO - Iter: 1460, P Train loss: 21.9760, Train loss: 0.7597, BCE: 0.5797, LR: 0.000997, Time: 286.22s
2024-09-25 12:10:03,402 - INFO - Iter: 1480, P Train loss: 21.5079, Train loss: 0.7575, BCE: 0.5797, LR: 0.000997, Time: 290.08s
2024-09-25 12:10:07,258 - INFO - Iter: 1500, P Train loss: 21.0496, Train loss: 0.7538, BCE: 0.5797, LR: 0.000997, Time: 293.93s
2024-09-25 12:10:11,119 - INFO - Iter: 1520, P Train loss: 20.6050, Train loss: 0.7519, BCE: 0.5797, LR: 0.000996, Time: 297.79s
2024-09-25 12:10:14,971 - INFO - Iter: 1540, P Train loss: 20.1711, Train loss: 0.7496, BCE: 0.5797, LR: 0.000996, Time: 301.65s
2024-09-25 12:10:18,827 - INFO - Iter: 1560, P Train loss: 19.7462, Train loss: 0.7474, BCE: 0.5797, LR: 0.000996, Time: 305.50s
2024-09-25 12:10:22,675 - INFO - Iter: 1580, P Train loss: 19.3374, Train loss: 0.7464, BCE: 0.5797, LR: 0.000996, Time: 309.35s
2024-09-25 12:10:26,550 - INFO - Iter: 1600, P Train loss: 18.9407, Train loss: 0.7442, BCE: 0.5797, LR: 0.000996, Time: 313.22s
2024-09-25 12:10:30,587 - INFO - Iter: 1620, P Train loss: 18.5496, Train loss: 0.7428, BCE: 0.5797, LR: 0.000996, Time: 317.26s
2024-09-25 12:10:34,442 - INFO - Iter: 1640, P Train loss: 18.1706, Train loss: 0.7398, BCE: 0.5797, LR: 0.000996, Time: 321.12s
2024-09-25 12:10:38,281 - INFO - Iter: 1660, P Train loss: 17.7972, Train loss: 0.7386, BCE: 0.5797, LR: 0.000996, Time: 324.96s
2024-09-25 12:10:42,113 - INFO - Iter: 1680, P Train loss: 17.4347, Train loss: 0.7359, BCE: 0.5797, LR: 0.000996, Time: 328.79s
2024-09-25 12:10:45,921 - INFO - Iter: 1700, P Train loss: 17.0829, Train loss: 0.7331, BCE: 0.5797, LR: 0.000996, Time: 332.60s
2024-09-25 12:10:49,740 - INFO - Iter: 1720, P Train loss: 16.7362, Train loss: 0.7320, BCE: 0.5797, LR: 0.000995, Time: 336.41s
2024-09-25 12:10:53,628 - INFO - Iter: 1740, P Train loss: 16.4021, Train loss: 0.7297, BCE: 0.5797, LR: 0.000995, Time: 340.30s
2024-09-25 12:10:57,527 - INFO - Iter: 1760, P Train loss: 16.0733, Train loss: 0.7277, BCE: 0.5797, LR: 0.000995, Time: 344.20s
2024-09-25 12:11:01,426 - INFO - Iter: 1780, P Train loss: 15.7495, Train loss: 0.7247, BCE: 0.5797, LR: 0.000995, Time: 348.10s
2024-09-25 12:11:05,301 - INFO - Iter: 1800, P Train loss: 15.4353, Train loss: 0.7238, BCE: 0.5797, LR: 0.000995, Time: 351.97s
2024-09-25 12:11:09,705 - INFO - Iter: 1820, P Train loss: 15.1269, Train loss: 0.7224, BCE: 0.5797, LR: 0.000995, Time: 356.38s
2024-09-25 12:11:13,610 - INFO - Iter: 1840, P Train loss: 14.8248, Train loss: 0.7211, BCE: 0.5797, LR: 0.000995, Time: 360.28s
2024-09-25 12:11:17,473 - INFO - Iter: 1860, P Train loss: 14.5308, Train loss: 0.7200, BCE: 0.5797, LR: 0.000995, Time: 364.15s
2024-09-25 12:11:21,317 - INFO - Iter: 1880, P Train loss: 14.2434, Train loss: 0.7188, BCE: 0.5797, LR: 0.000995, Time: 367.99s
2024-09-25 12:11:25,181 - INFO - Iter: 1900, P Train loss: 13.9630, Train loss: 0.7172, BCE: 0.5797, LR: 0.000994, Time: 371.86s
2024-09-25 12:11:29,015 - INFO - Iter: 1920, P Train loss: 13.6908, Train loss: 0.7158, BCE: 0.5797, LR: 0.000994, Time: 375.69s
2024-09-25 12:11:32,833 - INFO - Iter: 1940, P Train loss: 13.4232, Train loss: 0.7145, BCE: 0.5797, LR: 0.000994, Time: 379.51s
2024-09-25 12:11:36,631 - INFO - Iter: 1960, P Train loss: 13.1621, Train loss: 0.7134, BCE: 0.5797, LR: 0.000994, Time: 383.31s
2024-09-25 12:11:40,444 - INFO - Iter: 1980, P Train loss: 12.9082, Train loss: 0.7128, BCE: 0.5797, LR: 0.000994, Time: 387.12s
2024-09-25 12:11:44,250 - INFO - Iter: 2000, P Train loss: 12.6593, Train loss: 0.7114, BCE: 0.5797, LR: 0.000994, Time: 390.92s
2024-09-25 12:11:48,196 - INFO - Iter: 2020, P Train loss: 12.4181, Train loss: 0.7103, BCE: 0.5797, LR: 0.000994, Time: 394.87s
2024-09-25 12:11:52,025 - INFO - Iter: 2040, P Train loss: 12.1806, Train loss: 0.7088, BCE: 0.5797, LR: 0.000994, Time: 398.70s
2024-09-25 12:11:55,845 - INFO - Iter: 2060, P Train loss: 11.9523, Train loss: 0.7084, BCE: 0.5797, LR: 0.000993, Time: 402.52s
2024-09-25 12:11:59,677 - INFO - Iter: 2080, P Train loss: 11.7287, Train loss: 0.7081, BCE: 0.5797, LR: 0.000993, Time: 406.35s
2024-09-25 12:12:03,588 - INFO - Iter: 2100, P Train loss: 11.5087, Train loss: 0.7074, BCE: 0.5797, LR: 0.000993, Time: 410.26s
2024-09-25 12:12:07,451 - INFO - Iter: 2120, P Train loss: 11.2931, Train loss: 0.7061, BCE: 0.5797, LR: 0.000993, Time: 414.13s
2024-09-25 12:12:11,261 - INFO - Iter: 2140, P Train loss: 11.0851, Train loss: 0.7061, BCE: 0.5797, LR: 0.000993, Time: 417.94s
2024-09-25 12:12:15,065 - INFO - Iter: 2160, P Train loss: 10.8824, Train loss: 0.7049, BCE: 0.5797, LR: 0.000993, Time: 421.74s
2024-09-25 12:12:18,884 - INFO - Iter: 2180, P Train loss: 10.6838, Train loss: 0.7042, BCE: 0.5797, LR: 0.000993, Time: 425.56s
2024-09-25 12:12:22,716 - INFO - Iter: 2200, P Train loss: 10.4905, Train loss: 0.7027, BCE: 0.5797, LR: 0.000993, Time: 429.39s
2024-09-25 12:12:26,641 - INFO - Iter: 2220, P Train loss: 10.3019, Train loss: 0.7014, BCE: 0.5797, LR: 0.000992, Time: 433.32s
2024-09-25 12:12:30,463 - INFO - Iter: 2240, P Train loss: 10.1207, Train loss: 0.7007, BCE: 0.5797, LR: 0.000992, Time: 437.14s
2024-09-25 12:12:34,311 - INFO - Iter: 2260, P Train loss: 9.9429, Train loss: 0.6995, BCE: 0.5797, LR: 0.000992, Time: 440.99s
2024-09-25 12:12:38,202 - INFO - Iter: 2280, P Train loss: 9.7732, Train loss: 0.6988, BCE: 0.5797, LR: 0.000992, Time: 444.88s
2024-09-25 12:12:42,210 - INFO - Iter: 2300, P Train loss: 9.6071, Train loss: 0.6988, BCE: 0.5797, LR: 0.000992, Time: 448.88s
2024-09-25 12:12:46,055 - INFO - Iter: 2320, P Train loss: 9.4463, Train loss: 0.6981, BCE: 0.5797, LR: 0.000992, Time: 452.73s
2024-09-25 12:12:49,922 - INFO - Iter: 2340, P Train loss: 9.2896, Train loss: 0.6969, BCE: 0.5797, LR: 0.000992, Time: 456.60s
2024-09-25 12:12:53,799 - INFO - Iter: 2360, P Train loss: 9.1383, Train loss: 0.6963, BCE: 0.5797, LR: 0.000991, Time: 460.47s
2024-09-25 12:12:57,686 - INFO - Iter: 2380, P Train loss: 8.9909, Train loss: 0.6952, BCE: 0.5797, LR: 0.000991, Time: 464.36s
2024-09-25 12:13:01,635 - INFO - Iter: 2400, P Train loss: 8.8516, Train loss: 0.6947, BCE: 0.5797, LR: 0.000991, Time: 468.31s
2024-09-25 12:13:05,676 - INFO - Iter: 2420, P Train loss: 8.7168, Train loss: 0.6940, BCE: 0.5797, LR: 0.000991, Time: 472.35s
2024-09-25 12:13:09,583 - INFO - Iter: 2440, P Train loss: 8.5850, Train loss: 0.6933, BCE: 0.5797, LR: 0.000991, Time: 476.26s
2024-09-25 12:13:13,444 - INFO - Iter: 2460, P Train loss: 8.4573, Train loss: 0.6925, BCE: 0.5797, LR: 0.000991, Time: 480.12s
2024-09-25 12:13:17,365 - INFO - Iter: 2480, P Train loss: 8.3332, Train loss: 0.6917, BCE: 0.5797, LR: 0.000991, Time: 484.04s
2024-09-25 12:13:21,271 - INFO - Iter: 2500, P Train loss: 8.2138, Train loss: 0.6909, BCE: 0.5797, LR: 0.000990, Time: 487.95s
2024-09-25 12:13:25,165 - INFO - Iter: 2520, P Train loss: 8.0988, Train loss: 0.6900, BCE: 0.5797, LR: 0.000990, Time: 491.84s
2024-09-25 12:13:29,028 - INFO - Iter: 2540, P Train loss: 7.9849, Train loss: 0.6886, BCE: 0.5797, LR: 0.000990, Time: 495.70s
2024-09-25 12:13:32,917 - INFO - Iter: 2560, P Train loss: 7.8776, Train loss: 0.6880, BCE: 0.5797, LR: 0.000990, Time: 499.59s
2024-09-25 12:13:36,791 - INFO - Iter: 2580, P Train loss: 7.7735, Train loss: 0.6874, BCE: 0.5797, LR: 0.000990, Time: 503.47s
2024-09-25 12:13:40,699 - INFO - Iter: 2600, P Train loss: 7.6711, Train loss: 0.6869, BCE: 0.5797, LR: 0.000990, Time: 507.37s
2024-09-25 12:13:44,663 - INFO - Iter: 2620, P Train loss: 7.5719, Train loss: 0.6862, BCE: 0.5797, LR: 0.000989, Time: 511.34s
2024-09-25 12:13:48,538 - INFO - Iter: 2640, P Train loss: 7.4764, Train loss: 0.6857, BCE: 0.5797, LR: 0.000989, Time: 515.21s
2024-09-25 12:13:52,422 - INFO - Iter: 2660, P Train loss: 7.3831, Train loss: 0.6846, BCE: 0.5797, LR: 0.000989, Time: 519.10s
2024-09-25 12:13:56,282 - INFO - Iter: 2680, P Train loss: 7.2926, Train loss: 0.6841, BCE: 0.5797, LR: 0.000989, Time: 522.96s
2024-09-25 12:14:00,140 - INFO - Iter: 2700, P Train loss: 7.2061, Train loss: 0.6835, BCE: 0.5797, LR: 0.000989, Time: 526.81s
2024-09-25 12:14:04,006 - INFO - Iter: 2720, P Train loss: 7.1184, Train loss: 0.6827, BCE: 0.5797, LR: 0.000989, Time: 530.68s
2024-09-25 12:14:07,868 - INFO - Iter: 2740, P Train loss: 7.0337, Train loss: 0.6817, BCE: 0.5797, LR: 0.000988, Time: 534.54s
2024-09-25 12:14:11,737 - INFO - Iter: 2760, P Train loss: 6.9526, Train loss: 0.6814, BCE: 0.5797, LR: 0.000988, Time: 538.41s
2024-09-25 12:14:15,569 - INFO - Iter: 2780, P Train loss: 6.8733, Train loss: 0.6806, BCE: 0.5797, LR: 0.000988, Time: 542.24s
2024-09-25 12:14:19,387 - INFO - Iter: 2800, P Train loss: 6.7969, Train loss: 0.6799, BCE: 0.5797, LR: 0.000988, Time: 546.06s
2024-09-25 12:14:23,349 - INFO - Iter: 2820, P Train loss: 6.7224, Train loss: 0.6794, BCE: 0.5797, LR: 0.000988, Time: 550.02s
2024-09-25 12:14:27,177 - INFO - Iter: 2840, P Train loss: 6.6492, Train loss: 0.6788, BCE: 0.5797, LR: 0.000988, Time: 553.85s
2024-09-25 12:14:31,017 - INFO - Iter: 2860, P Train loss: 6.5773, Train loss: 0.6784, BCE: 0.5797, LR: 0.000987, Time: 557.69s
2024-09-25 12:14:34,833 - INFO - Iter: 2880, P Train loss: 6.5074, Train loss: 0.6780, BCE: 0.5797, LR: 0.000987, Time: 561.51s
2024-09-25 12:14:38,655 - INFO - Iter: 2900, P Train loss: 6.4390, Train loss: 0.6773, BCE: 0.5797, LR: 0.000987, Time: 565.33s
2024-09-25 12:14:42,490 - INFO - Iter: 2920, P Train loss: 6.3743, Train loss: 0.6766, BCE: 0.5797, LR: 0.000987, Time: 569.16s
2024-09-25 12:14:46,309 - INFO - Iter: 2940, P Train loss: 6.3099, Train loss: 0.6761, BCE: 0.5797, LR: 0.000987, Time: 572.98s
2024-09-25 12:14:50,141 - INFO - Iter: 2960, P Train loss: 6.2469, Train loss: 0.6762, BCE: 0.5797, LR: 0.000987, Time: 576.82s
2024-09-25 12:14:53,972 - INFO - Iter: 2980, P Train loss: 6.1860, Train loss: 0.6761, BCE: 0.5797, LR: 0.000986, Time: 580.65s
2024-09-25 12:14:57,802 - INFO - Iter: 3000, P Train loss: 6.1252, Train loss: 0.6753, BCE: 0.5797, LR: 0.000986, Time: 584.48s
2024-09-25 12:15:01,794 - INFO - Iter: 3020, P Train loss: 6.0659, Train loss: 0.6747, BCE: 0.5797, LR: 0.000986, Time: 588.47s
2024-09-25 12:15:05,700 - INFO - Iter: 3040, P Train loss: 6.0077, Train loss: 0.6743, BCE: 0.5797, LR: 0.000986, Time: 592.37s
2024-09-25 12:15:09,608 - INFO - Iter: 3060, P Train loss: 5.9511, Train loss: 0.6734, BCE: 0.5797, LR: 0.000986, Time: 596.28s
2024-09-25 12:15:13,511 - INFO - Iter: 3080, P Train loss: 5.8961, Train loss: 0.6729, BCE: 0.5797, LR: 0.000985, Time: 600.18s
2024-09-25 12:15:17,903 - INFO - Iter: 3100, P Train loss: 5.8427, Train loss: 0.6718, BCE: 0.5797, LR: 0.000985, Time: 604.58s
2024-09-25 12:15:21,840 - INFO - Iter: 3120, P Train loss: 5.7916, Train loss: 0.6716, BCE: 0.5797, LR: 0.000985, Time: 608.51s
2024-09-25 12:15:25,767 - INFO - Iter: 3140, P Train loss: 5.7399, Train loss: 0.6709, BCE: 0.5797, LR: 0.000985, Time: 612.44s
2024-09-25 12:15:29,679 - INFO - Iter: 3160, P Train loss: 5.6889, Train loss: 0.6704, BCE: 0.5797, LR: 0.000985, Time: 616.35s
2024-09-25 12:15:33,614 - INFO - Iter: 3180, P Train loss: 5.6379, Train loss: 0.6698, BCE: 0.5797, LR: 0.000985, Time: 620.29s
2024-09-25 12:15:37,536 - INFO - Iter: 3200, P Train loss: 5.5889, Train loss: 0.6693, BCE: 0.5797, LR: 0.000984, Time: 624.21s
2024-09-25 12:15:41,610 - INFO - Iter: 3220, P Train loss: 5.5408, Train loss: 0.6687, BCE: 0.5797, LR: 0.000984, Time: 628.28s
2024-09-25 12:15:45,546 - INFO - Iter: 3240, P Train loss: 5.4938, Train loss: 0.6685, BCE: 0.5797, LR: 0.000984, Time: 632.22s
2024-09-25 12:15:49,474 - INFO - Iter: 3260, P Train loss: 5.4480, Train loss: 0.6681, BCE: 0.5797, LR: 0.000984, Time: 636.15s
2024-09-25 12:15:53,413 - INFO - Iter: 3280, P Train loss: 5.4025, Train loss: 0.6678, BCE: 0.5797, LR: 0.000984, Time: 640.09s
2024-09-25 12:15:57,350 - INFO - Iter: 3300, P Train loss: 5.3579, Train loss: 0.6670, BCE: 0.5797, LR: 0.000983, Time: 644.02s
2024-09-25 12:16:01,279 - INFO - Iter: 3320, P Train loss: 5.3151, Train loss: 0.6668, BCE: 0.5797, LR: 0.000983, Time: 647.95s
2024-09-25 12:16:05,176 - INFO - Iter: 3340, P Train loss: 5.2730, Train loss: 0.6664, BCE: 0.5797, LR: 0.000983, Time: 651.85s
2024-09-25 12:16:09,044 - INFO - Iter: 3360, P Train loss: 5.2305, Train loss: 0.6663, BCE: 0.5797, LR: 0.000983, Time: 655.72s
2024-09-25 12:16:12,927 - INFO - Iter: 3380, P Train loss: 5.1885, Train loss: 0.6660, BCE: 0.5797, LR: 0.000983, Time: 659.60s
2024-09-25 12:16:16,902 - INFO - Iter: 3400, P Train loss: 5.1482, Train loss: 0.6661, BCE: 0.5797, LR: 0.000982, Time: 663.58s
2024-09-25 12:16:20,876 - INFO - Iter: 3420, P Train loss: 5.1086, Train loss: 0.6655, BCE: 0.5797, LR: 0.000982, Time: 667.55s
2024-09-25 12:16:24,721 - INFO - Iter: 3440, P Train loss: 5.0700, Train loss: 0.6652, BCE: 0.5797, LR: 0.000982, Time: 671.40s
2024-09-25 12:16:28,546 - INFO - Iter: 3460, P Train loss: 5.0331, Train loss: 0.6651, BCE: 0.5797, LR: 0.000982, Time: 675.22s
2024-09-25 12:16:32,396 - INFO - Iter: 3480, P Train loss: 4.9963, Train loss: 0.6652, BCE: 0.5797, LR: 0.000981, Time: 679.07s
2024-09-25 12:16:36,216 - INFO - Iter: 3500, P Train loss: 4.9595, Train loss: 0.6650, BCE: 0.5797, LR: 0.000981, Time: 682.89s
